"task","date","clock","id","name","expid","time","choice","itime","nprizes","pick1","choice1","pick2","choice2","pick3","choice3","task_","prizesL","prizesR","minT","maxT","Nlotteries","P0left","prize0","P1left","prize1","P2left","prize2","P3left","prize3","P0right","P1right","P2right","P3right","pairs","recency","ExpID","session","endowment","Age","sex","race","major","student","highest","father","mother","citizen","gpa","Smoke","loc_c","loc_i","loc_p","ucf0","lucf0","mucf0","ucf123","experienced","Female","Black","Asian","Hispanic","Over22","Business","Freshman","Sophomore","Junior","Senior","Graduate","EdExpect","EdFather","EdMother","Citizen","GPAhi","GPAlow","ExcessTime","timed","ID","evL","evR","ev","evDIFF","Wedding","Random","choice_","Race","Major","Student","Highest","Father","Mother","Citizens","Foreign","Marital","Married","GPA","nhhd","Houseincome","Hincome","Parentincome","Pincome","Fulltime","Asmoked","KnowBet","KnowWorldCup","Political","ra","loss","mixed","Clock","timeMAX","timeMIN","timetaken","experiment","random","evinfo","Choices","gain","Gain","Mixed","Loss","Frame","Endowment","stake","Date","Year","new","Nlott20","Nlott40","core","ll","ll_eut","ll_pt","p_eut","p_pt","RDa_prob0l_","RDpw_prob0l","RDdw_prob0l","RDa_prob1l_","RDpw_prob1l","RDdw_prob1l","RDa_prob2l_","RDpw_prob2l","RDdw_prob2l","RDa_prob3l_","RDpw_prob3l","RDdw_prob3l","RDa_prob0r_","RDpw_prob0r","RDdw_prob0r","RDa_prob1r_","RDpw_prob1r","RDdw_prob1r","RDa_prob2r_","RDpw_prob2r","RDdw_prob2r","RDa_prob3r_","RDpw_prob3r","RDdw_prob3r","CPTa_prob0l_l","CPTpw_prob0l_l","CPTdw_prob0l_l","CPTa_prob1l_l","CPTpw_prob1l_l","CPTdw_prob1l_l","CPTa_prob2l_l","CPTpw_prob2l_l","CPTdw_prob2l_l","CPTa_prob3l_l","CPTpw_prob3l_l","CPTdw_prob3l_l","CPTa_prob0r_l","CPTpw_prob0r_l","CPTdw_prob0r_l","CPTa_prob1r_l","CPTpw_prob1r_l","CPTdw_prob1r_l","CPTa_prob2r_l","CPTpw_prob2r_l","CPTdw_prob2r_l","CPTa_prob3r_l","CPTpw_prob3r_l","CPTdw_prob3r_l","CPTa_prob0l_g","CPTpw_prob0l_g","CPTdw_prob0l_g","CPTa_prob1l_g","CPTpw_prob1l_g","CPTdw_prob1l_g","CPTa_prob2l_g","CPTpw_prob2l_g","CPTdw_prob2l_g","CPTa_prob3l_g","CPTpw_prob3l_g","CPTdw_prob3l_g","CPTa_prob0r_g","CPTpw_prob0r_g","CPTdw_prob0r_g","CPTa_prob1r_g","CPTpw_prob1r_g","CPTdw_prob1r_g","CPTa_prob2r_g","CPTpw_prob2r_g","CPTdw_prob2r_g","CPTa_prob3r_g","CPTpw_prob3r_g","CPTdw_prob3r_g","dw_check_r","dw_check_l"
2,"11/6/2003","12:16:40.4277218",104,"Anonymous","ucf1",10.6000003814697,"R",0,3,16,"R",42,"R",43,"L",2,4,4,0,0,60,0.620000004768372,0,0,10,0.379999995231628,20,0,30,0.75,0,0,0.25,91,-4,"ucf1","Ucf1",7,22,2,2,3,4,3,5,5,1,4,0,-17,10,-13,NA,NA,NA,NA,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,10,"Minimum Time Constraints Imposed",159,7.59999990463257,7.5,7.59999990463257,0.0999999046325684,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,736.673795363333,754.582336425781,736.481689453125,18.1006469726562,"ucf1",0,1,1,1,1,0,0,"Gain Frame",7,0,15867,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"2/19/2004","10:35:47.1812621",2008,"Anonymous","lucf0",6.30000019073486,"R",0,3,10,"R",27,"L",55,"L",26,4,4,0,0,60,0,-15,0.370000004768372,-10,0.259999990463257,-5,0.370000004768372,0,0,0.25,0.620000004768372,0.129999995231628,20,-29,"lucf","Lucf0",5,20,2,7,1,2,2,5,5,1,4,0,-10,5,-2,3006,NA,NA,1046,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,"Minimum Time Constraints Imposed",8,-5,-5.59999990463257,-5,0.599999904632568,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,635.786354368333,640.121948242188,632.57177734375,7.5501708984375,"lucf",0,0,1,0,0,0,1,"Loss Frame",20,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"2/19/2004","12:04:07.5023510",2044,"Anonymous","lucf0",6.59999990463257,"L",0,3,3,"L",25,"L",55,"L",32,4,4,0,0,60,0.129999995231628,-15,0,-10,0.129999995231628,-5,0.740000009536743,0,0,0,0.620000004768372,0.379999995231628,2,-18,"lucf","Lucf0",3,20,1,1,4,3,1,5,5,1,3,0,-7,12,-5,20,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,10,"Minimum Time Constraints Imposed",26,-2.59999990463257,-3.09999990463257,-2.59999990463257,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,724.125039183333,728.035400390625,716.719482421875,11.31591796875,"lucf",0,0,0,0,0,0,1,"Loss Frame",18,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"3/3/2004","13:13:39.2578280",7005,"Anonymous","ucf0",15.6999998092651,"L",0,3,13,"L",25,"L",58,"L",1,4,4,0,0,60,0.379999995231628,0,0.620000004768372,5,0,10,0,15,0.75,0,0,0.25,79,-32,"ucf0","Ucf0",9,22,2,4,14,4,1,4,3,1,2,0,-2,11,-1,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,"Unconstrained",138,3.09999990463257,3.75,3.75,0.650000095367432,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,793.654297133333,803.355163574219,793.654296875,9.70086669921875,"ucf0",0,0,0,1,1,0,0,"Gain Frame",9,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"2/19/2004","10:36:48.9519682",2002,"Anonymous","lucf0",2.20000004768372,"L",0,3,10,"L",36,"R",43,"R",38,4,4,0,0,60,0.870000004768372,-15,0,-10,0,-5,0.129999995231628,0,0.620000004768372,0.379999995231628,0,0,96,20,"lucf","Lucf0",2,47,2,1,4,4,3,4,3,1,1,0,-13,16,-9,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,"Minimum Time Constraints Imposed",2,-13.0500001907349,-13.1000003814697,-13.0500001907349,0.0500001907348633,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,636.815866136667,637.73095703125,634.523681640625,3.207275390625,"lucf",0,0,0,0,0,0,1,"Loss Frame",17,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"11/7/2003","13:09:03.4049613",1016,"Anonymous","ucf1a",30.2999992370605,"R",0,3,16,"L",39,"R",42,"L",39,4,4,30,0,60,0.129999995231628,0,0.620000004768372,5,0,10,0.25,15,0.379999995231628,0,0,0.620000004768372,60,-6,"ucf1","Ucf1",9,21,1,1,11,4,3,5,4,1,1,0,1,11,-6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,"Minimum Time Constraints Imposed",163,6.84999990463257,9.30000019073486,9.30000019073486,2.45000028610229,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,789.056749355,801.559204101562,766.067138671875,35.4920654296875,"ucf1",0,1,1,1,1,0,0,"Gain Frame",9,0,15897,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"11/7/2003","15:26:20.3387221",1018,"Anonymous","ucf1c",60,"L",0,3,4,"R",32,"L",55,"L",30,4,4,60,0,60,0.5,0,0.5,5,0,10,0,15,0.870000004768372,0,0,0.129999995231628,89,-29,"ucf1","Ucf1",3,18,2,1,5,1,2,3,3,1,3,0,-10,12,-4,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"Minimum Time Constraints Imposed",170,2.5,1.94999992847443,2.5,0.550000071525574,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,926.338978701667,945.370239257812,904.987854003906,40.3823852539062,"ucf1",0,1,0,1,1,0,0,"Gain Frame",3,0,15897,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"2/19/2004","11:17:13.5822438",2016,"Anonymous","lucf0",17.2999992370605,"L",0,3,8,"L",37,"L",52,"L",26,4,4,0,0,60,0,-15,0.370000004768372,-10,0.259999990463257,-5,0.370000004768372,0,0,0.25,0.620000004768372,0.129999995231628,20,-29,"lucf","Lucf0",6,22,1,1,1,4,2,3,4,1,3,0,-11,10,4,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,20,"Minimum Time Constraints Imposed",15,-5,-5.59999990463257,-5,0.599999904632568,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,677.22637073,688.165283203125,666.064758300781,22.1005249023438,"lucf",0,0,0,0,0,0,1,"Loss Frame",21,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"11/7/2003","13:19:21.4304477",1016,"Anonymous","ucf1a",30,"R",0,3,16,"L",39,"R",42,"L",56,4,4,30,0,60,0,0,0,5,1,10,0,15,0.129999995231628,0,0.129999995231628,0.740000009536743,39,44,"ucf1","Ucf1",9,21,1,1,11,4,3,5,4,1,1,0,1,11,-6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,"Minimum Time Constraints Imposed",163,10,12.3999996185303,12.3999996185303,2.39999961853027,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,799.357174128333,801.559204101562,766.067138671875,35.4920654296875,"ucf1",0,1,1,1,1,0,0,"Gain Frame",9,0,15897,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"3/18/2004","13:50:35.0975353",9014,"Anonymous","lucf0",9.39999961853027,"R",0,3,10,"L",29,"L",55,"R",32,4,4,0,0,60,0.129999995231628,-15,0,-10,0.129999995231628,-5,0.740000009536743,0,0,0,0.620000004768372,0.379999995231628,2,-18,"lucf","Lucf0",5,18,2,1,4,1,2,3,3,1,3,1,-13,16,-8,3010,NA,NA,NA,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,10,"Minimum Time Constraints Imposed",56,-2.59999990463257,-3.09999990463257,-2.59999990463257,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,830.584958921667,834.23779296875,825.053283691406,9.18450927734375,"lucf",0,0,1,0,0,0,1,"Loss Frame",20,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"3/3/2004","13:33:56.5445203",7009,"Anonymous","ucf0",8.19999980926514,"R",0,3,6,"R",23,"L",45,"L",22,4,4,0,0,60,0.129999995231628,0,0.490000009536743,5,0.379999995231628,10,0,15,0.25,0,0.75,0,47,-20,"ucf0","Ucf0",4,20,2,1,14,2,1,3,2,1,2,1,-2,6,-11,NA,2009,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,"Unconstrained",142,6.25,7.5,7.5,1.25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,813.942408671667,816.768676757812,811.620300292969,5.14837646484375,"ucf0",0,0,1,1,1,0,0,"Gain Frame",4,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"2/19/2004","11:29:27.6444003",2017,"Anonymous","lucf0",4.19999980926514,"R",0,3,11,"L",34,"L",44,"R",58,4,4,0,0,60,0,-15,1,-10,0,-5,0,0,0.129999995231628,0.740000009536743,0,0.129999995231628,50,41,"lucf","Lucf0",2,19,1,1,14,1,2,5,4,1,2,0,-5,15,0,1066,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,"Minimum Time Constraints Imposed",16,-10,-9.35000038146973,-9.35000038146973,0.649999618530273,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,689.460740005,689.523498535156,684.557495117188,4.96600341796875,"lucf",0,0,1,0,0,0,1,"Loss Frame",17,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"11/7/2003","13:09:08.2029695",1061,"Anonymous","ucf1f",22.2000007629395,"L",0,3,17,"R",30,"L",48,"L",33,4,4,20,0,60,0.129999995231628,0,0,5,0.870000004768372,10,0,15,0.259999990463257,0,0.370000004768372,0.370000004768372,44,-27,"ucf1","Ucf1",6,18,1,1,4,1,1,5,5,1,1,0,-14,11,-1,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,"Minimum Time Constraints Imposed",178,8.69999980926514,9.25,9.25,0.550000190734863,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,789.136716158333,810.029724121094,770.289794921875,39.7399291992188,"ucf1",0,1,0,1,1,0,0,"Gain Frame",6,0,15897,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"3/16/2004","10:22:42.8835241",9002,"Anonymous","lucf0",6.80000019073486,"L",0,3,20,"R",21,"R",45,"R",9,4,4,0,0,60,0,-15,0.75,-10,0,-5,0.25,0,0,0.620000004768372,0.379999995231628,0,31,-4,"lucf","Lucf0",8,19,2,1,14,1,2,5,5,1,3,0,0,12,1,7008,NA,5034,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,10,"Minimum Time Constraints Imposed",48,-7.5,-8.10000038146973,-7.5,0.600000381469727,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,622.714725401667,629.34765625,621.714477539062,7.6331787109375,"lucf",0,0,0,0,0,0,1,"Loss Frame",23,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"2/19/2004","10:38:27.4366702",2006,"Anonymous","lucf0",39.2999992370605,"R",0,3,13,"R",25,"L",55,"R",5,4,4,0,0,60,0,-15,0.25,-10,0.5,-5,0.25,0,0,0.129999995231628,0.740000009536743,0.129999995231628,13,-26,"lucf","Lucf0",1,20,1,1,14,2,1,3,3,1,5,0,-2,8,0,18,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,40,"Minimum Time Constraints Imposed",6,-5,-5,-5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,638.457277836667,652.625793457031,636.3359375,16.2898559570312,"lucf",0,0,1,0,0,0,1,"Loss Frame",16,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"11/6/2003","15:26:22.2780564",122,"Anonymous","ucf1b",40,"R",0,3,15,"R",38,"R",42,"L",11,4,4,40,0,60,0.490000009536743,0,0.129999995231628,5,0,10,0.379999995231628,15,0,1,0,0,38,-16,"ucf1","Ucf1",3,18,1,1,6,1,1,3,5,1,3,0,6,9,8,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,"Minimum Time Constraints Imposed",165,6.34999990463257,5,6.34999990463257,1.34999990463257,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,926.37130094,960.670593261719,921.331298828125,39.3392944335938,"ucf1",0,1,1,1,1,0,0,"Gain Frame",3,0,15867,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"11/6/2003","15:37:33.1757423",23,"Anonymous","ucf0",2,"L",0,3,20,"L",28,"L",52,"R",41,4,4,0,0,60,0.25,0,0.5,5,0.25,10,0,15,0.129999995231628,0.870000004768372,0,0,58,-4,"ucf0","Ucf0",7,18,1,9,6,1,2,3,3,1,2,0,-2,18,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Unconstrained",108,5,4.34999990463257,5,0.650000095367432,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,937.552929038333,939.025085449219,933.802612304688,5.22247314453125,"ucf0",0,0,0,1,1,0,0,"Gain Frame",7,0,15867,2003,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"11/7/2003","14:41:46.2414482",1014,"Anonymous","ucf0",2.79999995231628,"R",0,3,17,"R",25,"L",60,"R",56,4,4,0,0,60,0.25,0,0.75,5,0,10,0,15,0.379999995231628,0,0.620000004768372,0,66,40,"ucf0","Ucf0",10,18,2,2,5,1,2,3,1,1,8,0,-13,16,-5,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Unconstrained",114,3.75,6.19999980926514,6.19999980926514,2.44999980926514,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,881.770690803333,882.261657714844,870.950866699219,11.310791015625,"ucf0",0,0,1,1,1,0,0,"Gain Frame",10,0,15897,2003,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"2/26/2004","13:41:18.4517800",3004,"Anonymous","ucf0",4.69999980926514,"L",0,3,17,"L",29,"L",60,"L",23,4,4,0,0,60,0.129999995231628,0,0,5,0.25,10,0.620000004768372,15,0,0,1,0,41,-21,"ucf0","Ucf0",4,18,1,8,14,1,1,4,5,1,3,0,-16,7,-7,NA,2020,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,"Unconstrained",126,11.8000001907349,10,11.8000001907349,1.80000019073486,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,821.307529666667,823.450744628906,819.474975585938,3.97576904296875,"ucf0",0,0,0,1,1,0,0,"Gain Frame",4,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"3/3/2004","13:54:47.6863562",7011,"Anonymous","ucf0",6.90000009536743,"L",0,3,5,"L",37,"R",47,"L",48,4,4,0,0,60,0,0,0.25,5,0.5,10,0.25,15,0,0.370000004768372,0.259999990463257,0.370000004768372,19,36,"ucf0","Ucf0",3,23,1,1,12,5,3,2,5,1,1,1,-4,10,-6,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,10,"Unconstrained",144,10,10,10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,834.794772603333,835.868713378906,830.150329589844,5.7183837890625,"ucf0",0,0,0,1,1,0,0,"Gain Frame",3,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"2/26/2004","13:10:27.4788298",4004,"Anonymous","lucf0",3.29999995231628,"R",0,3,5,"L",22,"R",50,"R",13,4,4,0,0,60,0,-15,0.620000004768372,-10,0.379999995231628,-5,0,0,0,0.75,0,0.25,31,4,"lucf","Lucf0",4,20,1,1,14,1,1,5,5,1,2,0,-7,7,3,1051,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,"Minimum Time Constraints Imposed",38,-8.10000038146973,-7.5,-7.5,0.600000381469727,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,790.457980496667,795.308532714844,788.840393066406,6.4681396484375,"lucf",0,0,1,0,0,0,1,"Loss Frame",19,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
